Ubicación;Producto;SKU;MODELO;GENERO;COLOR;TALLA;Cantidad en inventario
SAMBIL;[BACCCDA43TXL] BASIC LINE CROP TEE DAMA (Black, XL);BACCCDA43TXL;BASIC LINE CROP TEE;DAMA;Black;XL;4
SAMBIL;[BACCCDA158TXS] BASIC LINE CROP TEE DAMA (Ivory, XS);BACCCDA158TXS;BASIC LINE CROP TEE;DAMA;Ivory;XS;3
SAMBIL;[BACCCDA158TM] BASIC LINE CROP TEE DAMA (Ivory, M);BACCCDA158TM;BASIC LINE CROP TEE;DAMA;Ivory;M;3
SAMBIL;[BACCCDA158TL] BASIC LINE CROP TEE DAMA (Ivory, L);BACCCDA158TL;BASIC LINE CROP TEE;DAMA;Ivory;L;2
SAMBIL;[BACCCDA158TXL] BASIC LINE CROP TEE DAMA (Ivory, XL);BACCCDA158TXL;BASIC LINE CROP TEE;DAMA;Ivory;XL;4
SAMBIL;[BACCCDA38TXS] BASIC LINE CROP TEE DAMA (Peanut, XS);BACCCDA38TXS;BASIC LINE CROP TEE;DAMA;Peanut;XS;4
SAMBIL;[BACCCDA38TM] BASIC LINE CROP TEE DAMA (Peanut, M);BACCCDA38TM;BASIC LINE CROP TEE;DAMA;Peanut;M;5
SAMBIL;[BACCCDA38TL] BASIC LINE CROP TEE DAMA (Peanut, L);BACCCDA38TL;BASIC LINE CROP TEE;DAMA;Peanut;L;1
SAMBIL;[BAOCCCA43TXS] BASIC LINE OVERSIZED CAB (Black, XS);BAOCCCA43TXS;BASIC LINE OVERSIZED;CAB;Black;XS;2
SAMBIL;[BAOCCCA43TS] BASIC LINE OVERSIZED CAB (Black, S);BAOCCCA43TS;BASIC LINE OVERSIZED;CAB;Black;S;5
SAMBIL;[BAOCCCA43TL] BASIC LINE OVERSIZED CAB (Black, L);BAOCCCA43TL;BASIC LINE OVERSIZED;CAB;Black;L;4
SAMBIL;[BAOCCCA43TXL] BASIC LINE OVERSIZED CAB (Black, XL);BAOCCCA43TXL;BASIC LINE OVERSIZED;CAB;Black;XL;5
SAMBIL;[BAOCCCA43T2XL] BASIC LINE OVERSIZED CAB (Black, 2XL);BAOCCCA43T2XL;BASIC LINE OVERSIZED;CAB;Black;2XL;4
SAMBIL;[BAOCCCA158TXS] BASIC LINE OVERSIZED CAB (Ivory, XS);BAOCCCA158TXS;BASIC LINE OVERSIZED;CAB;Ivory;XS;7
SAMBIL;[BAOCCCA158TS] BASIC LINE OVERSIZED CAB (Ivory, S);BAOCCCA158TS;BASIC LINE OVERSIZED;CAB;Ivory;S;6
SAMBIL;[BAOCCCA158TM] BASIC LINE OVERSIZED CAB (Ivory, M);BAOCCCA158TM;BASIC LINE OVERSIZED;CAB;Ivory;M;2
SAMBIL;[BAOCCCA158T2XL] BASIC LINE OVERSIZED CAB (Ivory, 2XL);BAOCCCA158T2XL;BASIC LINE OVERSIZED;CAB;Ivory;2XL;1
SAMBIL;[BAOCCCA38TXS] BASIC LINE OVERSIZED CAB (Peanut, XS);BAOCCCA38TXS;BASIC LINE OVERSIZED;CAB;Peanut;XS;1
SAMBIL;[BAOCCCA38TS] BASIC LINE OVERSIZED CAB (Peanut, S);BAOCCCA38TS;BASIC LINE OVERSIZED;CAB;Peanut;S;4
SAMBIL;[BAOCCCA38TL] BASIC LINE OVERSIZED CAB (Peanut, L);BAOCCCA38TL;BASIC LINE OVERSIZED;CAB;Peanut;L;4
SAMBIL;[BAOCCCA38TXL] BASIC LINE OVERSIZED CAB (Peanut, XL);BAOCCCA38TXL;BASIC LINE OVERSIZED;CAB;Peanut;XL;1
SAMBIL;[BAPCCDA43TXS] BASIC LINE PANT DAMA (Black, XS);BAPCCDA43TXS;BASIC LINE PANT;DAMA;Black;XS;4
SAMBIL;[BAPCCDA43TS] BASIC LINE PANT DAMA (Black, S);BAPCCDA43TS;BASIC LINE PANT;DAMA;Black;S;4
SAMBIL;[BAPCCDA43TM] BASIC LINE PANT DAMA (Black, M);BAPCCDA43TM;BASIC LINE PANT;DAMA;Black;M;6
SAMBIL;[BAPCCDA43TL] BASIC LINE PANT DAMA (Black, L);BAPCCDA43TL;BASIC LINE PANT;DAMA;Black;L;6
SAMBIL;[BAPCCDA43TXL] BASIC LINE PANT DAMA (Black, XL);BAPCCDA43TXL;BASIC LINE PANT;DAMA;Black;XL;4
SAMBIL;[BAPCCDA184TXS] BASIC LINE PANT DAMA (Peanut, XS);BAPCCDA184TXS;BASIC LINE PANT;DAMA;Peanut;XS;5
SAMBIL;[BAPCCDA184TS] BASIC LINE PANT DAMA (Peanut, S);BAPCCDA184TS;BASIC LINE PANT;DAMA;Peanut;S;1
SAMBIL;[BAPCCDA184TM] BASIC LINE PANT DAMA (Peanut, M);BAPCCDA184TM;BASIC LINE PANT;DAMA;Peanut;M;1
SAMBIL;[BAPCCDA184TXL] BASIC LINE PANT DAMA (Peanut, XL);BAPCCDA184TXL;BASIC LINE PANT;DAMA;Peanut;XL;1
SAMBIL;[BASCCDA43TXS] BASIC LINE SHORT DAMA (Black, XS);BASCCDA43TXS;BASIC LINE SHORT;DAMA;Black;XS;5
SAMBIL;[BASCCDA43TS] BASIC LINE SHORT DAMA (Black, S);BASCCDA43TS;BASIC LINE SHORT;DAMA;Black;S;5
SAMBIL;[BASCCDA43TM] BASIC LINE SHORT DAMA (Black, M);BASCCDA43TM;BASIC LINE SHORT;DAMA;Black;M;10
SAMBIL;[BASCCDA43TL] BASIC LINE SHORT DAMA (Black, L);BASCCDA43TL;BASIC LINE SHORT;DAMA;Black;L;5
SAMBIL;[BASCCDA43TXL] BASIC LINE SHORT DAMA (Black, XL);BASCCDA43TXL;BASIC LINE SHORT;DAMA;Black;XL;3
SAMBIL;[BASCCDA38TXS] BASIC LINE SHORT DAMA (Peanut, XS);BASCCDA38TXS;BASIC LINE SHORT;DAMA;Peanut;XS;3
SAMBIL;[BASCCDA38TS] BASIC LINE SHORT DAMA (Peanut, S);BASCCDA38TS;BASIC LINE SHORT;DAMA;Peanut;S;5
SAMBIL;[BASCCDA38TM] BASIC LINE SHORT DAMA (Peanut, M);BASCCDA38TM;BASIC LINE SHORT;DAMA;Peanut;M;6
SAMBIL;[BASCCDA38TL] BASIC LINE SHORT DAMA (Peanut, L);BASCCDA38TL;BASIC LINE SHORT;DAMA;Peanut;L;3
SAMBIL;[BASCCDA38TXL] BASIC LINE SHORT DAMA (Peanut, XL);BASCCDA38TXL;BASIC LINE SHORT;DAMA;Peanut;XL;5
TALLER;[BACCCDA43TXS] BASIC LINE CROP TEE DAMA (Black, XS);BACCCDA43TXS;BASIC LINE CROP TEE;DAMA;Black;XS;92
TALLER;[BACCCDA43TS] BASIC LINE CROP TEE DAMA (Black, S);BACCCDA43TS;BASIC LINE CROP TEE;DAMA;Black;S;67
TALLER;[BACCCDA43TM] BASIC LINE CROP TEE DAMA (Black, M);BACCCDA43TM;BASIC LINE CROP TEE;DAMA;Black;M;48
TALLER;[BACCCDA43TL] BASIC LINE CROP TEE DAMA (Black, L);BACCCDA43TL;BASIC LINE CROP TEE;DAMA;Black;L;49
TALLER;[BACCCDA158TXS] BASIC LINE CROP TEE DAMA (Ivory, XS);BACCCDA158TXS;BASIC LINE CROP TEE;DAMA;Ivory;XS;8
TALLER;[BACCCDA158TS] BASIC LINE CROP TEE DAMA (Ivory, S);BACCCDA158TS;BASIC LINE CROP TEE;DAMA;Ivory;S;2
TALLER;[BACCCDA158TM] BASIC LINE CROP TEE DAMA (Ivory, M);BACCCDA158TM;BASIC LINE CROP TEE;DAMA;Ivory;M;6
TALLER;[BACCCDA158TL] BASIC LINE CROP TEE DAMA (Ivory, L);BACCCDA158TL;BASIC LINE CROP TEE;DAMA;Ivory;L;30
TALLER;[BACCCDA158TXL] BASIC LINE CROP TEE DAMA (Ivory, XL);BACCCDA158TXL;BASIC LINE CROP TEE;DAMA;Ivory;XL;1
TALLER;[BACCCDA38TXS] BASIC LINE CROP TEE DAMA (Peanut, XS);BACCCDA38TXS;BASIC LINE CROP TEE;DAMA;Peanut;XS;4
TALLER;[BACCCDA38TM] BASIC LINE CROP TEE DAMA (Peanut, M);BACCCDA38TM;BASIC LINE CROP TEE;DAMA;Peanut;M;9
TALLER;[BACCCDA38TL] BASIC LINE CROP TEE DAMA (Peanut, L);BACCCDA38TL;BASIC LINE CROP TEE;DAMA;Peanut;L;1
TALLER;[BACCCDA38TXL] BASIC LINE CROP TEE DAMA (Peanut, XL);BACCCDA38TXL;BASIC LINE CROP TEE;DAMA;Peanut;XL;20
TALLER;[BAOCCCA12TS] BASIC LINE OVERSIZED CAB (Azul Marino, S);BAOCCCA12TS;BASIC LINE OVERSIZED;CAB;Azul Marino;S;2
TALLER;[BAOCCCA12TM] BASIC LINE OVERSIZED CAB (Azul Marino, M);BAOCCCA12TM;BASIC LINE OVERSIZED;CAB;Azul Marino;M;2
TALLER;[BAOCCCA12TL] BASIC LINE OVERSIZED CAB (Azul Marino, L);BAOCCCA12TL;BASIC LINE OVERSIZED;CAB;Azul Marino;L;2
TALLER;[BAOCCCA12TXL] BASIC LINE OVERSIZED CAB (Azul Marino, XL);BAOCCCA12TXL;BASIC LINE OVERSIZED;CAB;Azul Marino;XL;2
TALLER;[BAOCCCA43TS] BASIC LINE OVERSIZED CAB (Black, S);BAOCCCA43TS;BASIC LINE OVERSIZED;CAB;Black;S;33
TALLER;[BAOCCCA43TL] BASIC LINE OVERSIZED CAB (Black, L);BAOCCCA43TL;BASIC LINE OVERSIZED;CAB;Black;L;1
TALLER;[BAOCCCA43TXL] BASIC LINE OVERSIZED CAB (Black, XL);BAOCCCA43TXL;BASIC LINE OVERSIZED;CAB;Black;XL;4
TALLER;[BAOCCCA43T2XL] BASIC LINE OVERSIZED CAB (Black, 2XL);BAOCCCA43T2XL;BASIC LINE OVERSIZED;CAB;Black;2XL;9
TALLER;[BAOCCCA158TXS] BASIC LINE OVERSIZED CAB (Ivory, XS);BAOCCCA158TXS;BASIC LINE OVERSIZED;CAB;Ivory;XS;9
TALLER;[BAOCCCA158TS] BASIC LINE OVERSIZED CAB (Ivory, S);BAOCCCA158TS;BASIC LINE OVERSIZED;CAB;Ivory;S;27
TALLER;[BAOCCCA158TM] BASIC LINE OVERSIZED CAB (Ivory, M);BAOCCCA158TM;BASIC LINE OVERSIZED;CAB;Ivory;M;0
TALLER;[BAOCCCA158TL] BASIC LINE OVERSIZED CAB (Ivory, L);BAOCCCA158TL;BASIC LINE OVERSIZED;CAB;Ivory;L;0
TALLER;[BAOCCCA158T2XL] BASIC LINE OVERSIZED CAB (Ivory, 2XL);BAOCCCA158T2XL;BASIC LINE OVERSIZED;CAB;Ivory;2XL;6
TALLER;[BAOCCCA38TXS] BASIC LINE OVERSIZED CAB (Peanut, XS);BAOCCCA38TXS;BASIC LINE OVERSIZED;CAB;Peanut;XS;0
TALLER;[BAOCCCA38TS] BASIC LINE OVERSIZED CAB (Peanut, S);BAOCCCA38TS;BASIC LINE OVERSIZED;CAB;Peanut;S;1
TALLER;[BAOCCCA38TL] BASIC LINE OVERSIZED CAB (Peanut, L);BAOCCCA38TL;BASIC LINE OVERSIZED;CAB;Peanut;L;9
TALLER;[BAOCCCA38TXL] BASIC LINE OVERSIZED CAB (Peanut, XL);BAOCCCA38TXL;BASIC LINE OVERSIZED;CAB;Peanut;XL;0
TALLER;[BAOCCCA38T2XL] BASIC LINE OVERSIZED CAB (Peanut, 2XL);BAOCCCA38T2XL;BASIC LINE OVERSIZED;CAB;Peanut;2XL;0
TALLER;[BAPCCDA43TXS] BASIC LINE PANT DAMA (Black, XS);BAPCCDA43TXS;BASIC LINE PANT;DAMA;Black;XS;8
TALLER;[BAPCCDA43TS] BASIC LINE PANT DAMA (Black, S);BAPCCDA43TS;BASIC LINE PANT;DAMA;Black;S;1
TALLER;[BAPCCDA43TL] BASIC LINE PANT DAMA (Black, L);BAPCCDA43TL;BASIC LINE PANT;DAMA;Black;L;5
TALLER;[BAPCCDA184TXS] BASIC LINE PANT DAMA (Peanut, XS);BAPCCDA184TXS;BASIC LINE PANT;DAMA;Peanut;XS;0
TALLER;[BAPCCDA184TM] BASIC LINE PANT DAMA (Peanut, M);BAPCCDA184TM;BASIC LINE PANT;DAMA;Peanut;M;0
TALLER;[BASCCDA43TXS] BASIC LINE SHORT DAMA (Black, XS);BASCCDA43TXS;BASIC LINE SHORT;DAMA;Black;XS;12
TALLER;[BASCCDA43TS] BASIC LINE SHORT DAMA (Black, S);BASCCDA43TS;BASIC LINE SHORT;DAMA;Black;S;1
TALLER;[BASCCDA43TM] BASIC LINE SHORT DAMA (Black, M);BASCCDA43TM;BASIC LINE SHORT;DAMA;Black;M;19
TALLER;[BASCCDA43TL] BASIC LINE SHORT DAMA (Black, L);BASCCDA43TL;BASIC LINE SHORT;DAMA;Black;L;4
TALLER;[BASCCDA43TXL] BASIC LINE SHORT DAMA (Black, XL);BASCCDA43TXL;BASIC LINE SHORT;DAMA;Black;XL;20
TALLER;[BASCCDA38TS] BASIC LINE SHORT DAMA (Peanut, S);BASCCDA38TS;BASIC LINE SHORT;DAMA;Peanut;S;4
TALLER;[BASCCDA38TM] BASIC LINE SHORT DAMA (Peanut, M);BASCCDA38TM;BASIC LINE SHORT;DAMA;Peanut;M;4
TALLER;[BASCCDA38TL] BASIC LINE SHORT DAMA (Peanut, L);BASCCDA38TL;BASIC LINE SHORT;DAMA;Peanut;L;3
TOLON;[BACCCDA43TXS] BASIC LINE CROP TEE DAMA (Black, XS);BACCCDA43TXS;BASIC LINE CROP TEE;DAMA;Black;XS;10
TOLON;[BACCCDA43TS] BASIC LINE CROP TEE DAMA (Black, S);BACCCDA43TS;BASIC LINE CROP TEE;DAMA;Black;S;7
TOLON;[BACCCDA43TM] BASIC LINE CROP TEE DAMA (Black, M);BACCCDA43TM;BASIC LINE CROP TEE;DAMA;Black;M;4
TOLON;[BACCCDA43TL] BASIC LINE CROP TEE DAMA (Black, L);BACCCDA43TL;BASIC LINE CROP TEE;DAMA;Black;L;5
TOLON;[BACCCDA43TXL] BASIC LINE CROP TEE DAMA (Black, XL);BACCCDA43TXL;BASIC LINE CROP TEE;DAMA;Black;XL;5
TOLON;[BACCCDA158TXS] BASIC LINE CROP TEE DAMA (Ivory, XS);BACCCDA158TXS;BASIC LINE CROP TEE;DAMA;Ivory;XS;6
TOLON;[BACCCDA158TM] BASIC LINE CROP TEE DAMA (Ivory, M);BACCCDA158TM;BASIC LINE CROP TEE;DAMA;Ivory;M;4
TOLON;[BACCCDA158TL] BASIC LINE CROP TEE DAMA (Ivory, L);BACCCDA158TL;BASIC LINE CROP TEE;DAMA;Ivory;L;9
TOLON;[BACCCDA158TXL] BASIC LINE CROP TEE DAMA (Ivory, XL);BACCCDA158TXL;BASIC LINE CROP TEE;DAMA;Ivory;XL;3
TOLON;[BACCCDA38TXS] BASIC LINE CROP TEE DAMA (Peanut, XS);BACCCDA38TXS;BASIC LINE CROP TEE;DAMA;Peanut;XS;13
TOLON;[BACCCDA38TS] BASIC LINE CROP TEE DAMA (Peanut, S);BACCCDA38TS;BASIC LINE CROP TEE;DAMA;Peanut;S;4
TOLON;[BACCCDA38TM] BASIC LINE CROP TEE DAMA (Peanut, M);BACCCDA38TM;BASIC LINE CROP TEE;DAMA;Peanut;M;5
TOLON;[BACCCDA38TL] BASIC LINE CROP TEE DAMA (Peanut, L);BACCCDA38TL;BASIC LINE CROP TEE;DAMA;Peanut;L;9
TOLON;[BACCCDA38TXL] BASIC LINE CROP TEE DAMA (Peanut, XL);BACCCDA38TXL;BASIC LINE CROP TEE;DAMA;Peanut;XL;13
TOLON;[BAOCCCA43TXS] BASIC LINE OVERSIZED CAB (Black, XS);BAOCCCA43TXS;BASIC LINE OVERSIZED;CAB;Black;XS;1
TOLON;[BAOCCCA43TS] BASIC LINE OVERSIZED CAB (Black, S);BAOCCCA43TS;BASIC LINE OVERSIZED;CAB;Black;S;9
TOLON;[BAOCCCA43TM] BASIC LINE OVERSIZED CAB (Black, M);BAOCCCA43TM;BASIC LINE OVERSIZED;CAB;Black;M;6
TOLON;[BAOCCCA43TL] BASIC LINE OVERSIZED CAB (Black, L);BAOCCCA43TL;BASIC LINE OVERSIZED;CAB;Black;L;2
TOLON;[BAOCCCA43TXL] BASIC LINE OVERSIZED CAB (Black, XL);BAOCCCA43TXL;BASIC LINE OVERSIZED;CAB;Black;XL;5
TOLON;[BAOCCCA43T2XL] BASIC LINE OVERSIZED CAB (Black, 2XL);BAOCCCA43T2XL;BASIC LINE OVERSIZED;CAB;Black;2XL;5
TOLON;[BAOCCCA158TXS] BASIC LINE OVERSIZED CAB (Ivory, XS);BAOCCCA158TXS;BASIC LINE OVERSIZED;CAB;Ivory;XS;4
TOLON;[BAOCCCA158TS] BASIC LINE OVERSIZED CAB (Ivory, S);BAOCCCA158TS;BASIC LINE OVERSIZED;CAB;Ivory;S;6
TOLON;[BAOCCCA158TM] BASIC LINE OVERSIZED CAB (Ivory, M);BAOCCCA158TM;BASIC LINE OVERSIZED;CAB;Ivory;M;2
TOLON;[BAOCCCA158TL] BASIC LINE OVERSIZED CAB (Ivory, L);BAOCCCA158TL;BASIC LINE OVERSIZED;CAB;Ivory;L;2
TOLON;[BAOCCCA158TXL] BASIC LINE OVERSIZED CAB (Ivory, XL);BAOCCCA158TXL;BASIC LINE OVERSIZED;CAB;Ivory;XL;3
TOLON;[BAOCCCA158T2XL] BASIC LINE OVERSIZED CAB (Ivory, 2XL);BAOCCCA158T2XL;BASIC LINE OVERSIZED;CAB;Ivory;2XL;5
TOLON;[BAOCCCA38TXS] BASIC LINE OVERSIZED CAB (Peanut, XS);BAOCCCA38TXS;BASIC LINE OVERSIZED;CAB;Peanut;XS;5
TOLON;[BAOCCCA38TS] BASIC LINE OVERSIZED CAB (Peanut, S);BAOCCCA38TS;BASIC LINE OVERSIZED;CAB;Peanut;S;9
TOLON;[BAOCCCA38TM] BASIC LINE OVERSIZED CAB (Peanut, M);BAOCCCA38TM;BASIC LINE OVERSIZED;CAB;Peanut;M;5
TOLON;[BAOCCCA38TL] BASIC LINE OVERSIZED CAB (Peanut, L);BAOCCCA38TL;BASIC LINE OVERSIZED;CAB;Peanut;L;4
TOLON;[BAOCCCA38TXL] BASIC LINE OVERSIZED CAB (Peanut, XL);BAOCCCA38TXL;BASIC LINE OVERSIZED;CAB;Peanut;XL;5
TOLON;[BAOCCCA38T2XL] BASIC LINE OVERSIZED CAB (Peanut, 2XL);BAOCCCA38T2XL;BASIC LINE OVERSIZED;CAB;Peanut;2XL;4
TOLON;[BAPCCDA43TXS] BASIC LINE PANT DAMA (Black, XS);BAPCCDA43TXS;BASIC LINE PANT;DAMA;Black;XS;2
TOLON;[BAPCCDA43TS] BASIC LINE PANT DAMA (Black, S);BAPCCDA43TS;BASIC LINE PANT;DAMA;Black;S;5
TOLON;[BAPCCDA43TM] BASIC LINE PANT DAMA (Black, M);BAPCCDA43TM;BASIC LINE PANT;DAMA;Black;M;11
TOLON;[BAPCCDA43TL] BASIC LINE PANT DAMA (Black, L);BAPCCDA43TL;BASIC LINE PANT;DAMA;Black;L;7
TOLON;[BAPCCDA43TXL] BASIC LINE PANT DAMA (Black, XL);BAPCCDA43TXL;BASIC LINE PANT;DAMA;Black;XL;9
TOLON;[BAPCCDA184TL] BASIC LINE PANT DAMA (Peanut, L);BAPCCDA184TL;BASIC LINE PANT;DAMA;Peanut;L;0
TOLON;[BASCCDA43TS] BASIC LINE SHORT DAMA (Black, S);BASCCDA43TS;BASIC LINE SHORT;DAMA;Black;S;8
TOLON;[BASCCDA43TM] BASIC LINE SHORT DAMA (Black, M);BASCCDA43TM;BASIC LINE SHORT;DAMA;Black;M;5
TOLON;[BASCCDA43TL] BASIC LINE SHORT DAMA (Black, L);BASCCDA43TL;BASIC LINE SHORT;DAMA;Black;L;4
TOLON;[BASCCDA43TXL] BASIC LINE SHORT DAMA (Black, XL);BASCCDA43TXL;BASIC LINE SHORT;DAMA;Black;XL;4
TOLON;[BASCCDA38TXS] BASIC LINE SHORT DAMA (Peanut, XS);BASCCDA38TXS;BASIC LINE SHORT;DAMA;Peanut;XS;8
TOLON;[BASCCDA38TS] BASIC LINE SHORT DAMA (Peanut, S);BASCCDA38TS;BASIC LINE SHORT;DAMA;Peanut;S;8
TOLON;[BASCCDA38TM] BASIC LINE SHORT DAMA (Peanut, M);BASCCDA38TM;BASIC LINE SHORT;DAMA;Peanut;M;7
TOLON;[BASCCDA38TL] BASIC LINE SHORT DAMA (Peanut, L);BASCCDA38TL;BASIC LINE SHORT;DAMA;Peanut;L;4
TOLON;[BASCCDA38TXL] BASIC LINE SHORT DAMA (Peanut, XL);BASCCDA38TXL;BASIC LINE SHORT;DAMA;Peanut;XL;2
VELA;[BACCCDA43TXS] BASIC LINE CROP TEE DAMA (Black, XS);BACCCDA43TXS;BASIC LINE CROP TEE;DAMA;Black;XS;7
VELA;[BACCCDA43TM] BASIC LINE CROP TEE DAMA (Black, M);BACCCDA43TM;BASIC LINE CROP TEE;DAMA;Black;M;-2
VELA;[BACCCDA43TXL] BASIC LINE CROP TEE DAMA (Black, XL);BACCCDA43TXL;BASIC LINE CROP TEE;DAMA;Black;XL;1
VELA;[BACCCDA158TXS] BASIC LINE CROP TEE DAMA (Ivory, XS);BACCCDA158TXS;BASIC LINE CROP TEE;DAMA;Ivory;XS;15
VELA;[BACCCDA158TM] BASIC LINE CROP TEE DAMA (Ivory, M);BACCCDA158TM;BASIC LINE CROP TEE;DAMA;Ivory;M;2
VELA;[BACCCDA158TXL] BASIC LINE CROP TEE DAMA (Ivory, XL);BACCCDA158TXL;BASIC LINE CROP TEE;DAMA;Ivory;XL;4
VELA;[BACCCDA38TXS] BASIC LINE CROP TEE DAMA (Peanut, XS);BACCCDA38TXS;BASIC LINE CROP TEE;DAMA;Peanut;XS;2
VELA;[BACCCDA38TS] BASIC LINE CROP TEE DAMA (Peanut, S);BACCCDA38TS;BASIC LINE CROP TEE;DAMA;Peanut;S;7
VELA;[BACCCDA38TL] BASIC LINE CROP TEE DAMA (Peanut, L);BACCCDA38TL;BASIC LINE CROP TEE;DAMA;Peanut;L;18
VELA;[BACCCDA38TXL] BASIC LINE CROP TEE DAMA (Peanut, XL);BACCCDA38TXL;BASIC LINE CROP TEE;DAMA;Peanut;XL;5
VELA;[BAOCCCA43TXS] BASIC LINE OVERSIZED CAB (Black, XS);BAOCCCA43TXS;BASIC LINE OVERSIZED;CAB;Black;XS;5
VELA;[BAOCCCA43TS] BASIC LINE OVERSIZED CAB (Black, S);BAOCCCA43TS;BASIC LINE OVERSIZED;CAB;Black;S;4
VELA;[BAOCCCA43TM] BASIC LINE OVERSIZED CAB (Black, M);BAOCCCA43TM;BASIC LINE OVERSIZED;CAB;Black;M;1
VELA;[BAOCCCA43TL] BASIC LINE OVERSIZED CAB (Black, L);BAOCCCA43TL;BASIC LINE OVERSIZED;CAB;Black;L;5
VELA;[BAOCCCA43T2XL] BASIC LINE OVERSIZED CAB (Black, 2XL);BAOCCCA43T2XL;BASIC LINE OVERSIZED;CAB;Black;2XL;5
VELA;[BAOCCCA158TXS] BASIC LINE OVERSIZED CAB (Ivory, XS);BAOCCCA158TXS;BASIC LINE OVERSIZED;CAB;Ivory;XS;5
VELA;[BAOCCCA158TS] BASIC LINE OVERSIZED CAB (Ivory, S);BAOCCCA158TS;BASIC LINE OVERSIZED;CAB;Ivory;S;3
VELA;[BAOCCCA158TL] BASIC LINE OVERSIZED CAB (Ivory, L);BAOCCCA158TL;BASIC LINE OVERSIZED;CAB;Ivory;L;2
VELA;[BAOCCCA158T2XL] BASIC LINE OVERSIZED CAB (Ivory, 2XL);BAOCCCA158T2XL;BASIC LINE OVERSIZED;CAB;Ivory;2XL;5
VELA;[BAOCCCA38TXS] BASIC LINE OVERSIZED CAB (Peanut, XS);BAOCCCA38TXS;BASIC LINE OVERSIZED;CAB;Peanut;XS;4
VELA;[BAOCCCA38TS] BASIC LINE OVERSIZED CAB (Peanut, S);BAOCCCA38TS;BASIC LINE OVERSIZED;CAB;Peanut;S;9
VELA;[BAOCCCA38TL] BASIC LINE OVERSIZED CAB (Peanut, L);BAOCCCA38TL;BASIC LINE OVERSIZED;CAB;Peanut;L;3
VELA;[BAOCCCA38TXL] BASIC LINE OVERSIZED CAB (Peanut, XL);BAOCCCA38TXL;BASIC LINE OVERSIZED;CAB;Peanut;XL;1
VELA;[BAPCCDA43TXS] BASIC LINE PANT DAMA (Black, XS);BAPCCDA43TXS;BASIC LINE PANT;DAMA;Black;XS;4
VELA;[BAPCCDA43TS] BASIC LINE PANT DAMA (Black, S);BAPCCDA43TS;BASIC LINE PANT;DAMA;Black;S;7
VELA;[BAPCCDA43TL] BASIC LINE PANT DAMA (Black, L);BAPCCDA43TL;BASIC LINE PANT;DAMA;Black;L;-1
VELA;[BAPCCDA184TXS] BASIC LINE PANT DAMA (Peanut, XS);BAPCCDA184TXS;BASIC LINE PANT;DAMA;Peanut;XS;2
VELA;[BAPCCDA184TS] BASIC LINE PANT DAMA (Peanut, S);BAPCCDA184TS;BASIC LINE PANT;DAMA;Peanut;S;2
VELA;[BAPCCDA184TM] BASIC LINE PANT DAMA (Peanut, M);BAPCCDA184TM;BASIC LINE PANT;DAMA;Peanut;M;-1
VELA;[BAPCCDA184TL] BASIC LINE PANT DAMA (Peanut, L);BAPCCDA184TL;BASIC LINE PANT;DAMA;Peanut;L;2
VELA;[BASCCDA43TXS] BASIC LINE SHORT DAMA (Black, XS);BASCCDA43TXS;BASIC LINE SHORT;DAMA;Black;XS;2
VELA;[BASCCDA43TS] BASIC LINE SHORT DAMA (Black, S);BASCCDA43TS;BASIC LINE SHORT;DAMA;Black;S;29
VELA;[BASCCDA43TM] BASIC LINE SHORT DAMA (Black, M);BASCCDA43TM;BASIC LINE SHORT;DAMA;Black;M;5
VELA;[BASCCDA43TL] BASIC LINE SHORT DAMA (Black, L);BASCCDA43TL;BASIC LINE SHORT;DAMA;Black;L;19
VELA;[BASCCDA43TXL] BASIC LINE SHORT DAMA (Black, XL);BASCCDA43TXL;BASIC LINE SHORT;DAMA;Black;XL;7
VELA;[BASCCDA38TXS] BASIC LINE SHORT DAMA (Peanut, XS);BASCCDA38TXS;BASIC LINE SHORT;DAMA;Peanut;XS;17
VELA;[BASCCDA38TS] BASIC LINE SHORT DAMA (Peanut, S);BASCCDA38TS;BASIC LINE SHORT;DAMA;Peanut;S;2
VELA;[BASCCDA38TM] BASIC LINE SHORT DAMA (Peanut, M);BASCCDA38TM;BASIC LINE SHORT;DAMA;Peanut;M;11
VELA;[BASCCDA38TL] BASIC LINE SHORT DAMA (Peanut, L);BASCCDA38TL;BASIC LINE SHORT;DAMA;Peanut;L;5
VELA;[BASCCDA38TXL] BASIC LINE SHORT DAMA (Peanut, XL);BASCCDA38TXL;BASIC LINE SHORT;DAMA;Peanut;XL;8
;;;;;;;
